1, 0.439415, -0.325971, 0.357444
2, 0.440347, -0.327495, 14.780250
3, 0.442132, -0.329788, 29.818037
4, 0.444068, -0.331415, 46.348576
5, 0.442685, -0.331493, 60.665220
6, 0.445174, -0.334996, 75.655640
7, 0.442429, -0.334453, 89.565042
8, 0.442904, -0.334765, 105.235046
9, 0.444404, -0.333693, 118.883505
10, 0.447380, -0.334031, 136.257675
11, 0.443383, -0.329890, 150.238571
12, 0.446870, -0.330546, 165.841537
13, 0.450946, -0.332925, 180.419479
14, 0.449249, -0.332014, 195.490027
15, 0.451788, -0.333389, 210.363358
16, 0.450707, -0.332402, 226.287811
17, 0.448640, -0.328147, 240.174973
18, 0.448595, -0.326873, 255.640060
19, 0.445508, -0.324498, 270.501416
20, 0.447253, -0.324674, 285.416846
21, 0.449985, -0.328079, 299.710126
22, 0.447411, -0.329116, 316.252319
23, 0.444871, -0.329422, 330.663647
24, 0.437921, -0.325356, 345.065839
1500, 0.439581, -0.326039, 0.423885
