1, 0.116354, -0.165548, 0.068496
2, 0.116850, -0.166375, 14.952899
3, 0.117425, -0.167959, 29.989725
4, 0.118482, -0.169615, 45.877643
5, 0.119395, -0.171932, 59.623455
6, 0.119890, -0.172909, 75.550316
7, 0.118874, -0.173775, 90.382440
8, 0.118583, -0.173629, 105.193665
9, 0.120419, -0.173583, 119.939455
10, 0.121990, -0.172200, 136.191074
11, 0.123651, -0.171196, 150.228516
12, 0.124858, -0.171255, 165.568634
13, 0.125952, -0.171832, 180.750244
14, 0.126511, -0.171252, 194.503403
15, 0.126101, -0.171326, 210.387390
16, 0.125217, -0.170247, 225.558383
17, 0.124404, -0.167001, 239.678223
18, 0.122845, -0.164477, 257.645819
19, 0.122534, -0.164211, 270.391412
20, 0.123714, -0.163722, 285.295154
21, 0.122717, -0.164527, 299.651532
22, 0.121896, -0.167053, 316.184094
23, 0.119394, -0.166955, 331.303253
24, 0.117845, -0.166771, 345.091400
1500, 0.116354, -0.165548, 0.068496
