1, 0.606933, -0.491604, 0.550221
2, 0.604420, -0.489350, 14.871145
3, 0.604406, -0.489867, 30.267570
4, 0.610043, -0.493741, 46.428688
5, 0.606558, -0.492598, 60.521985
6, 0.603755, -0.492307, 75.490120
7, 0.603595, -0.493293, 90.229611
8, 0.604557, -0.494876, 105.784406
9, 0.607669, -0.494755, 120.248947
10, 0.608808, -0.494200, 135.329440
11, 0.607226, -0.490189, 151.214844
12, 0.609862, -0.489591, 165.540988
13, 0.609320, -0.489119, 180.783487
14, 0.614002, -0.492359, 195.053516
15, 0.612636, -0.491512, 210.268936
16, 0.614514, -0.493288, 226.403162
17, 0.615455, -0.491905, 240.762802
18, 0.612023, -0.488946, 255.810242
19, 0.607877, -0.484544, 271.095154
20, 0.610162, -0.485857, 285.349609
21, 0.608899, -0.486598, 299.839941
22, 0.608531, -0.488469, 314.747101
23, 0.602326, -0.486592, 330.405713
24, 0.603092, -0.488849, 345.347278
1500, 0.605998, -0.490975, 0.905426
