1, 0.281154, -0.490674, 0.048972
2, 0.276978, -0.484976, 15.062675
3, 0.279584, -0.489407, 30.482058
4, 0.283088, -0.492181, 46.135567
5, 0.282553, -0.493123, 61.440788
6, 0.281603, -0.491182, 75.803291
7, 0.280096, -0.492260, 90.189384
8, 0.281930, -0.494955, 105.422029
9, 0.282890, -0.493579, 120.289233
10, 0.283828, -0.494121, 135.589215
11, 0.285641, -0.492204, 150.601526
12, 0.286777, -0.490353, 165.516068
13, 0.287822, -0.491594, 180.745407
14, 0.290835, -0.494025, 195.176987
15, 0.287150, -0.489440, 210.571289
16, 0.286955, -0.490113, 226.345996
17, 0.286030, -0.487684, 240.803818
18, 0.283511, -0.483928, 255.575964
19, 0.282463, -0.481594, 270.903186
20, 0.283798, -0.483084, 285.495575
21, 0.282741, -0.483359, 300.172144
22, 0.282523, -0.486400, 315.785980
23, 0.282762, -0.489689, 330.782013
24, 0.279558, -0.488130, 345.773804
1500, 0.280251, -0.489454, 3.907086
