1, 0.602300, 0.156687, 0.805482
2, 0.595455, 0.155124, 15.207872
3, 0.601777, 0.155926, 30.396325
4, 0.607504, 0.155592, 46.180913
5, 0.607326, 0.153561, 60.860123
6, 0.603273, 0.150642, 75.707275
7, 0.602656, 0.149773, 90.991211
8, 0.608781, 0.150461, 105.078574
9, 0.612090, 0.151884, 120.407457
10, 0.608327, 0.151597, 135.402634
11, 0.609950, 0.152642, 150.764130
12, 0.609115, 0.152176, 165.676636
13, 0.612007, 0.152141, 180.674393
14, 0.608792, 0.151008, 195.306641
15, 0.607871, 0.151892, 210.525272
16, 0.611583, 0.154671, 225.448914
17, 0.611328, 0.156665, 240.867737
18, 0.612979, 0.159271, 255.431940
19, 0.613250, 0.159827, 270.391675
20, 0.613029, 0.160137, 285.001721
21, 0.613336, 0.159899, 299.996429
22, 0.608210, 0.157918, 315.426239
23, 0.606653, 0.157552, 330.757141
24, 0.605705, 0.157243, 346.634369
1500, 0.601026, 0.156295, 0.991365
