1, 0.603244, -0.165978, 0.226468
2, 0.602761, -0.165190, 15.302919
3, 0.604688, -0.166369, 29.449855
4, 0.611354, -0.169152, 46.304831
5, 0.601760, -0.168044, 60.812813
6, 0.604947, -0.171681, 75.315820
7, 0.608268, -0.174056, 91.030746
8, 0.608565, -0.175287, 105.953362
9, 0.608139, -0.173586, 120.210881
10, 0.612943, -0.172472, 136.114618
11, 0.614846, -0.171374, 150.811066
12, 0.608481, -0.168345, 165.841812
13, 0.603218, -0.167409, 179.901917
14, 0.613028, -0.171162, 194.488007
15, 0.609794, -0.170443, 209.404251
16, 0.611687, -0.170393, 223.925308
17, 0.613234, -0.167561, 240.828461
18, 0.608907, -0.164029, 256.144073
19, 0.610346, -0.162644, 270.299255
20, 0.613840, -0.163163, 285.133667
21, 0.611523, -0.163773, 299.524506
22, 0.607163, -0.164850, 314.916199
23, 0.607994, -0.167724, 330.775360
24, 0.600356, -0.165901, 345.018402
1500, 0.603244, -0.165978, 0.226468
