1, 0.121828, 0.476711, 0.055899
2, 0.122090, 0.475192, 15.415843
3, 0.124902, 0.479052, 30.315104
4, 0.124850, 0.472779, 46.012095
5, 0.125714, 0.473733, 61.051815
6, 0.124706, 0.472038, 75.412234
7, 0.123959, 0.471162, 90.701407
8, 0.122425, 0.469790, 105.462546
9, 0.122899, 0.473065, 119.581787
10, 0.123682, 0.475044, 135.572662
11, 0.125913, 0.478586, 150.389801
12, 0.126022, 0.472705, 165.094437
13, 0.127471, 0.474007, 180.326804
14, 0.127009, 0.473376, 195.491248
15, 0.126701, 0.478482, 210.338943
16, 0.123647, 0.475976, 226.234854
17, 0.123292, 0.475140, 241.378784
18, 0.123437, 0.478189, 255.554291
19, 0.123826, 0.474756, 270.369281
20, 0.125450, 0.475898, 285.268951
21, 0.126701, 0.480152, 300.357910
22, 0.125423, 0.478440, 315.631927
23, 0.122547, 0.471444, 330.240356
24, 0.121758, 0.474922, 345.543274
1500, 0.120838, 0.475373, 1.084522
