1, -0.686872, -0.486530, 0.653268
2, -0.684384, -0.484361, 15.224397
3, -0.684114, -0.485567, 29.969273
4, -0.688559, -0.490634, 45.928149
5, -0.686702, -0.491799, 60.390976
6, -0.681692, -0.490318, 75.201114
7, -0.685790, -0.493578, 90.529549
8, -0.687560, -0.495688, 104.763474
9, -0.684763, -0.494084, 119.666397
10, -0.685766, -0.494017, 135.218506
11, -0.682463, -0.491782, 150.344778
12, -0.673895, -0.486042, 165.691742
13, -0.681078, -0.492209, 180.069934
14, -0.678223, -0.491123, 194.372940
15, -0.676207, -0.488107, 210.007532
16, -0.683258, -0.491714, 225.837592
17, -0.682608, -0.489223, 240.516849
18, -0.682852, -0.486063, 255.732214
19, -0.678056, -0.480804, 269.895758
20, -0.679890, -0.482632, 284.504425
21, -0.685299, -0.487196, 299.851251
22, -0.686954, -0.488994, 315.633472
23, -0.684777, -0.486267, 330.323212
24, -0.692464, -0.491055, 345.132721
1500, -0.684911, -0.485506, 287.680145
