1, 0.117305, 0.314064, 0.266720
2, 0.117234, 0.315607, 15.330873
3, 0.117589, 0.313856, 30.221664
4, 0.121058, 0.314696, 45.676662
5, 0.121084, 0.310202, 60.261152
6, 0.121818, 0.310602, 75.582268
7, 0.120156, 0.308603, 90.502307
8, 0.120511, 0.309190, 104.927293
9, 0.121469, 0.311516, 120.205971
10, 0.122952, 0.313073, 135.790833
11, 0.124081, 0.311648, 150.224487
12, 0.126648, 0.311312, 165.596771
13, 0.129077, 0.311151, 181.096481
14, 0.128874, 0.310785, 195.332336
15, 0.128407, 0.314803, 210.409439
16, 0.125560, 0.312496, 226.102646
17, 0.126106, 0.316934, 241.262756
18, 0.124944, 0.317101, 255.650421
19, 0.124489, 0.316125, 270.338562
20, 0.125543, 0.317354, 285.261322
21, 0.126190, 0.318592, 300.460541
22, 0.123505, 0.315106, 318.285999
23, 0.121675, 0.317741, 330.598541
24, 0.118983, 0.316126, 344.813251
1500, 0.118042, 0.316850, 143.899844
