1, 0.449339, 0.475374, 0.518820
2, 0.445958, 0.475067, 15.690889
3, 0.450041, 0.479447, 30.292204
4, 0.451146, 0.478906, 46.354690
5, 0.450477, 0.479386, 60.747265
6, 0.447284, 0.476593, 75.277664
7, 0.445734, 0.476746, 90.498795
8, 0.443710, 0.476261, 104.836382
9, 0.444218, 0.477675, 119.718819
10, 0.443294, 0.478525, 135.636356
11, 0.446632, 0.481296, 150.897574
12, 0.447773, 0.479844, 165.528732
13, 0.443455, 0.472843, 180.481216
14, 0.442150, 0.469699, 195.717056
15, 0.444512, 0.473948, 210.416611
16, 0.441655, 0.470629, 226.068469
17, 0.446059, 0.474943, 241.013019
18, 0.445754, 0.475033, 256.050418
19, 0.445968, 0.473625, 270.384747
20, 0.446868, 0.471360, 285.759912
21, 0.449267, 0.472868, 299.742627
22, 0.450151, 0.472987, 315.012848
23, 0.446000, 0.470539, 330.636151
24, 0.448387, 0.473962, 345.713318
1500, 0.450023, 0.477926, 0.791138
