1, -0.677468, -0.162418, 0.828230
2, -0.687985, -0.164783, 14.553352
3, -0.685494, -0.165207, 29.825687
4, -0.684119, -0.166514, 45.474751
5, -0.686088, -0.168830, 60.191644
6, -0.689916, -0.172353, 75.090103
7, -0.684769, -0.171290, 89.787819
8, -0.687310, -0.173594, 104.434517
9, -0.689489, -0.173065, 119.849979
10, -0.680015, -0.169330, 134.643341
11, -0.685381, -0.171272, 150.249261
12, -0.677229, -0.169360, 165.337909
13, -0.673752, -0.169153, 180.178970
14, -0.672993, -0.169055, 195.014587
15, -0.671747, -0.167722, 209.735382
16, -0.683701, -0.168680, 225.241898
17, -0.682069, -0.165661, 240.189392
18, -0.678779, -0.162614, 254.998734
19, -0.678169, -0.162736, 270.242737
20, -0.685849, -0.163988, 284.799927
21, -0.684478, -0.164296, 299.767664
22, -0.686082, -0.165623, 315.645526
23, -0.688456, -0.166117, 330.288696
24, -0.683545, -0.164461, 345.513428
1500, -0.686572, -0.164575, 359.675702
