1, -0.361700, 0.476803, 5.964946
2, -0.362973, 0.479085, 14.616838
3, -0.360782, 0.476139, 30.102885
4, -0.362379, 0.479870, 45.899803
5, -0.358454, 0.473512, 60.519260
6, -0.358310, 0.472739, 75.251373
7, -0.356030, 0.468398, 89.896141
8, -0.354115, 0.467507, 106.202400
9, -0.357609, 0.474800, 119.887238
10, -0.356418, 0.476469, 135.344403
11, -0.354841, 0.477601, 150.822754
12, -0.352271, 0.477245, 165.569025
13, -0.349326, 0.473845, 180.314758
14, -0.351431, 0.476082, 195.074371
15, -0.355843, 0.480507, 209.538773
16, -0.354585, 0.478708, 225.726334
17, -0.354724, 0.479611, 240.986670
18, -0.356640, 0.483317, 255.666443
19, -0.357455, 0.484006, 270.522748
20, -0.355715, 0.482049, 285.032043
21, -0.356992, 0.479309, 299.664221
22, -0.358571, 0.478015, 315.723938
23, -0.360218, 0.477396, 330.586444
24, -0.359507, 0.473615, 344.809631
1500, -0.360926, 0.474583, 0.289237
