1, 0.448542, -0.166004, 0.088584
2, 0.447429, -0.163533, 15.130649
3, 0.451590, -0.164746, 29.354742
4, 0.450336, -0.164642, 45.579543
5, 0.446316, -0.164177, 60.338364
6, 0.448623, -0.166199, 75.517587
7, 0.446060, -0.166412, 88.060219
8, 0.441386, -0.166649, 104.504906
9, 0.441458, -0.166288, 120.187265
10, 0.443909, -0.167739, 135.869235
11, 0.443080, -0.168598, 150.934509
12, 0.439454, -0.167794, 164.989120
13, 0.442016, -0.170903, 180.087814
14, 0.443071, -0.172490, 194.595596
15, 0.447624, -0.174668, 209.864514
16, 0.447333, -0.174374, 226.013434
17, 0.448807, -0.169815, 240.701477
18, 0.449104, -0.167002, 255.462524
19, 0.450580, -0.167371, 270.168414
20, 0.448936, -0.165506, 285.711243
21, 0.449404, -0.166526, 300.283295
22, 0.447940, -0.167515, 314.699249
23, 0.443303, -0.167021, 330.858954
24, 0.443423, -0.167554, 345.484070
1500, 0.441572, -0.166701, 0.196506
