1, 0.117280, -0.001575, 0.825171
2, 0.115431, -0.000471, 14.898668
3, 0.115115, -0.001497, 29.634364
4, 0.115334, -0.003560, 45.058369
5, 0.116092, -0.007384, 61.018924
6, 0.116484, -0.009919, 75.408353
7, 0.116479, -0.010658, 89.967725
8, 0.116959, -0.011563, 105.352173
9, 0.116952, -0.010271, 119.964807
10, 0.118693, -0.008843, 135.290604
11, 0.120838, -0.008472, 151.517212
12, 0.123226, -0.009125, 165.552582
13, 0.123550, -0.010486, 180.540964
14, 0.125208, -0.011560, 195.355637
15, 0.125865, -0.010488, 210.056183
16, 0.124706, -0.007746, 226.132108
17, 0.125451, -0.004669, 242.410855
18, 0.123759, -0.002638, 256.371130
19, 0.123361, -0.000958, 270.730646
20, 0.124101, -0.000372, 285.199182
21, 0.124057, -0.001190, 299.337970
22, 0.121991, -0.002249, 315.275177
23, 0.120246, -0.002866, 330.039124
24, 0.118257, -0.002506, 345.550323
1500, 0.115358, -0.001290, 359.603278
