1, -0.040728, 0.156436, 0.000924
2, -0.041249, 0.157390, 15.052750
3, -0.040137, 0.155078, 29.357075
4, -0.038708, 0.154189, 45.830029
5, -0.038202, 0.152726, 60.272285
6, -0.037398, 0.149444, 75.542136
7, -0.038249, 0.148420, 91.031952
8, -0.038774, 0.148016, 105.112556
9, -0.037320, 0.150222, 120.057335
10, -0.036640, 0.152384, 136.026416
11, -0.034460, 0.150869, 150.199097
12, -0.031969, 0.152088, 164.854294
13, -0.031947, 0.152252, 180.012375
14, -0.031732, 0.150962, 195.253287
15, -0.032571, 0.152249, 211.077866
16, -0.033904, 0.153730, 225.035846
17, -0.034430, 0.156135, 240.673462
18, -0.035254, 0.158915, 255.429205
19, -0.034935, 0.158345, 271.016815
20, -0.035068, 0.159418, 284.780859
21, -0.035961, 0.157931, 299.675055
22, -0.037220, 0.157356, 315.345551
23, -0.039502, 0.156380, 330.674927
24, -0.040282, 0.155419, 344.865906
1500, -0.040695, 0.156027, 72.108190
