0.000000, 0.000426, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 119.525673, -0.129764, 0.059040, -0.474327, -2.378258, -2.378258, -2.378258, -2.378258, -2.378258, -0.120765, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.146351, -0.587533, 0.132839, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.129764, 2.874793, -0.000000, 3.630552, -0.964252,0.108726, -0.000000, 2.447382, -0.792169, 0.093870, 0.059040, -1.307967, 7.675529, 2.874793, -1.307967, 0.000000, 0.000000, 0.000000, 0.000000, -27.000000, 18.000000, -71.000000, -33.784000, 19.606000, -73.264000,0.054539, -0.389983, -0.120765, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.482778, 3.000000, 0.000000, 3.626911, 50.000000, 1468.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, -0.474327, -0.129764, 0.059040,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.125425, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 120.103111, -0.130330, 0.060552, 0.103111, -0.474327, -2.378258, -2.378258, -2.378258, -2.378258, -0.329461, -0.120765,0.000000, 0.000000, 7.675529, 0.000000, 0.000000, 0.000000, 0.000000, 3.630552, -0.964252, 0.108726, -0.000000, 4.146351, -0.587533, 0.132839, -0.000000, -0.130330, -0.326052, -0.000000, -0.118390, 0.031798,-0.004284, -0.000000, -1.148435, 0.369718, -0.043755, 0.060552, 0.120550, 4.506446, -0.326052, 0.120550, 0.000000, 0.000000, 0.000000, 0.000000, -27.000000, -2.000000, -69.000000, -33.784000, 19.606000, -73.264000,-0.223722, 0.096974, -0.329461, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.395773, 50.000000, 0.000000, 0.255897, 50.000000, 0.000000, 0.000000, 0.000000, 1465.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, 0.103111, -0.130330, 0.060552,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.250425, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 120.103111, -0.130330, 0.060552, 0.103111, 0.103111, -0.474327, -2.378258, -2.378258, -2.378258, -0.329461, -0.329461,-0.120765, 0.000000, 4.506446, 7.675529, 0.000000, 0.000000, 0.000000, 2.447382, -0.792169, 0.093870, -0.000000, 3.630552, -0.964252, 0.108726, -0.000000, -0.130330, -0.715128, -0.000000, -0.106461, 0.028718,-0.003804, -0.000000, 3.157201, -0.791796, 0.109303, 0.060552, 0.328641, 1.913939, -0.715128, 0.328641, 0.000000, 0.000000, 0.000000, 0.000000, -28.000000, 27.000000, -64.000000, -33.784000, 19.606000, -73.264000,-0.154157, -1.642157, -0.329461, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.905019, 50.000000, 0.000000, 0.524051, 50.000000, 0.000000, 0.000000, 0.000000, 1462.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, 0.103111, -0.130330, 0.060552,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.375425, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 118.654411, -0.131134, 0.060450, -1.345589, 0.103111, 0.103111, -0.474327, -2.378258, -2.378258, 0.227061, -0.329461,-0.329461, -0.120765, 1.913939, 4.506446, 7.675529, 0.000000, 0.000000, 2.864372, -0.719835, 0.106889, -0.000000, 2.447382, -0.792169, 0.093870, -0.000000, -0.131134, 0.386548, -0.000000, 3.086103, -0.811380,0.109666, -0.000000, 3.013577, -0.807420, 0.106306, 0.060450, -0.158603, 1.544608, 0.386548, -0.158603, 0.000000, 0.000000, 0.000000, 0.000000, -2.000000, -21.000000, -57.000000, -33.784000, 19.606000, -73.264000,1.167583, 1.557843, 0.227061, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.172607, 41.000000, 0.000000, 0.476469, 50.000000, 1462.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, -1.345589, -0.131134, 0.060450,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.500425, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 119.726974, -0.131342, 0.060765, -0.273026, -1.345589, 0.103111, 0.103111, -0.474327, -2.378258, 1.200974, 0.227061,-0.329461, -0.329461, 1.544608, 1.913939, 4.506446, 7.675529, 0.000000, 3.157201, -0.791796, 0.109303, -0.000000, 2.864372, -0.719835, 0.106889, -0.000000, -0.131342, 0.280754, -0.000000, 2.864372, -0.719835,0.106889, -0.000000, -1.148435, 0.369718, -0.043755, 0.060765, -0.137441, 1.832016, 0.280754, -0.137441, 0.000000, 0.000000, 0.000000, 0.000000, -29.000000, 1.000000, -55.000000, -33.784000, 19.606000, -73.264000,-1.197635, 1.140452, 1.200974, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157157, 39.000000, 0.000000, 0.359984, 50.000000, 1462.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, -0.273026, -0.131342, 0.060765,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.625425, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 119.385643, -0.132669, 0.062539, -0.614357, -0.273026, -1.345589, 0.103111, 0.103111, -0.474327, 0.644452, 1.200974,0.227061, -0.329461, 1.832016, 1.544608, 1.913939, 4.506446, 7.675529, 3.013577, -0.807420, 0.106306, -0.000000, 3.157201, -0.791796, 0.109303, -0.000000, -0.132669, -0.014934, -0.000000, 3.027705, -0.797716,0.108569, -0.000000, 3.076474, -0.804639, 0.109370, 0.062539, -0.023810, 1.997360, -0.014934, -0.023810, 0.000000, 0.000000, 0.000000, 0.000000, -76.000000, 43.000000, -76.000000, -33.784000, 19.606000, -73.264000,-1.615026, 1.488278, 0.644452, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000839, 1.000000, 0.000000, 0.028516, 14.000000, 0.000000, 0.000000, 0.000000, 1462.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, -0.614357, -0.132669, 0.062539,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.750426, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 120.193092, -0.134977, 0.062087, 0.193092, -0.614357, -0.273026, -1.345589, 0.103111, 0.103111, -0.468591, 0.644452,1.200974, 0.227061, 1.997360, 1.832016, 1.544608, 1.913939, 4.506446, 3.027705, -0.797716, 0.108569, -0.000000, 3.013577, -0.807420, 0.106306, -0.000000, -0.134977, 0.099743, -0.000000, -1.436014, 0.379011,-0.050456, -0.000000, -1.311786, 0.333010, -0.049056, 0.062087, -0.006103, 1.037948, 0.099743, -0.006103, 0.000000, 0.000000, 0.000000, 0.000000, -33.000000, 19.000000, -77.000000, -33.784000, 19.606000, -73.264000,-2.380243, 2.740452, -0.468591, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007435, 6.000000, 0.000000, 0.103440, 30.000000, 1461.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, 0.193092, -0.134977, 0.062087,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 0.875426, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 120.487244, -0.135044, 0.061071, 0.487244, 0.193092, -0.614357, -0.273026, -1.345589, 0.103111, -0.885983, -0.468591,0.644452, 1.200974, 1.037948, 1.997360, 1.832016, 1.544608, 1.913939, 3.076474, -0.804639, 0.109370, -0.000000, 3.027705, -0.797716, 0.108569, -0.000000, -0.135044, 0.121991, -0.000000, -1.367826, 0.363148,-0.049074, -0.000000, 3.076474, -0.804639, 0.109370, 0.061071, -0.029910, -0.647729, 0.121991, -0.029910, 0.000000, 0.000000, 0.000000, 0.000000, -47.000000, 16.000000, -84.000000, -33.784000, 19.606000, -73.264000,-0.223722, 0.166539, -0.885983, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035734, 16.000000, 0.000000, 0.139600, 36.000000, 1459.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, 0.487244, -0.135044, 0.061071,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 1.000426, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 119.388016, -0.135779, 0.059403, -0.611984, 0.487244, 0.193092, -0.614357, -0.273026, -1.345589, -0.955548, -0.885983,-0.468591, 0.644452, -0.647729, 1.037948, 1.997360, 1.832016, 1.544608, 3.086103, -0.811380, 0.109666, -0.000000, 3.076474, -0.804639, 0.109370, -0.000000, -0.135779, 0.095162, -0.000000, 2.864372, -0.719835,0.106889, -0.000000, 3.157201, -0.791796, 0.109303, 0.059403, -0.015178, 0.477705, 0.095162, -0.015178, 0.000000, 0.000000, 0.000000, 0.000000, -35.000000, 35.000000, -95.000000, -33.784000, 19.606000, -73.264000,0.402365, 0.375235, -0.955548, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016351, 10.000000, 0.000000, 0.103494, 30.000000, 1460.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, -0.611984, -0.135779, 0.059403,0.251000, 0.273200, 0.031375, 0.000000 
0.000000, 1.125426, 0.125000, 60.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 119.388016, -0.135779, 0.059403, -0.611984, -0.611984, 0.487244, 0.193092, -0.614357, -0.273026, -1.164243, -0.955548,-0.885983, -0.468591, 0.477705, -0.647729, 1.037948, 1.997360, 1.832016, 3.070695, -0.810849, 0.109411, -0.000000, 3.086103, -0.811380, 0.109666, -0.000000, -0.135779, 0.078809, -0.000000, -1.331564, 0.355560,-0.047671, -0.000000, -1.311786, 0.333010, -0.049056, 0.059403, -0.045621, 0.794131, 0.078809, -0.045621, 0.000000, 0.000000, 0.000000, 0.000000, -22.000000, 25.000000, -100.000000, -33.784000, 19.606000, -73.264000,1.098017, 0.305670, -1.164243, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.051704, 20.000000, 0.000000, 0.105144, 30.000000, 1461.000000, 1.056200,1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720, 0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 120.000000, 0.000000, 0.000000, -0.611984, -0.135779, 0.059403,0.251000, 0.273200, 0.031375, 0.000000 
