0.000000, 0.000171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 115.218117, -0.044621, 0.341338, -2.302757, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.082922, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.044621, -0.065803, -0.065803, -0.065803, 0.000000, 0.000000, 0.000000, 0.041338, 0.038406, 0.038406, 0.038406, 0.000000, 0.000000,0.000000, 2.406490, -0.171473, -0.021529, 0.000000, -0.019861, 0.000000, -0.095097, -37.000000, 24.000000, -113.000000, -33.628000, 20.152000, -71.808000, 0.321948, 0.128557, -0.082922, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.148442, 37.000000, 0.000000, 0.189721, 44.000000, 0.000000, 0.000000, 0.000000, 1462.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -2.302757, -0.044621,0.041338, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.125171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 115.583183, -0.044475, 0.344351, -1.937691, -2.302757, 0.000000, 0.000000, 0.000000, 0.000000, -2.726400, -0.082922,0.000000, 0.000000, 2.406490, 0.000000, 0.000000, 0.000000, 0.000000, -0.044475, -0.044621, -0.065803, -0.065803, -0.171473, 0.000000, 0.000000, 0.044351, 0.041338, 0.038406, 0.038406, -0.041390, 0.000000,0.000000, 3.465489, 0.050311, -0.016427, 0.000000, -0.020217, 0.000000, -0.096803, 0.000000, 0.000000, 0.000000, -33.628000, 20.152000, -71.808000, 0.043687, -0.149704, -2.726400, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.014438, 9.000000, 0.000000, 0.058646, 22.000000, 1463.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -1.937691, -0.044475,0.044351, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.250172, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 115.219925, -0.043053, 0.338217, -2.300949, -1.937691, -2.302757, 0.000000, 0.000000, 0.000000, -2.656835, -2.726400,-0.082922, 0.000000, 3.465489, 2.406490, 0.000000, 0.000000, 0.000000, -0.043053, -0.044475, -0.044621, -0.065803, 0.050311, -0.171473, 0.000000, 0.038217, 0.044351, 0.041338, 0.038406, -0.036644, -0.041390,0.000000, 5.881061, 0.006606, 0.067885, 0.000000, -0.019494, 0.000000, -0.093343, -14.000000, 11.000000, -112.000000, -33.628000, 20.152000, -71.808000, 0.878470, -0.984487, -2.656835, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.078750, 26.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.040301, 17.000000, 1466.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -2.300949, -0.043053,0.038217, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.375171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 115.219460, -0.043049, 0.336648, -2.301414, -2.300949, -1.937691, -2.302757, 0.000000, 0.000000, -2.309009, -2.656835,-2.726400, -0.082922, 5.881061, 3.465489, 2.406490, 0.000000, 0.000000, -0.043049, -0.043053, -0.044475, -0.044621, 0.006606, 0.050311, -0.171473, 0.036648, 0.038217, 0.044351, 0.041338, 0.048391, -0.036644,-0.041390, 9.268318, 0.014474, 0.011378, 0.000000, -0.019309, 0.000000, -0.092457, -31.000000, 10.000000, -95.000000, -33.628000, 20.152000, -71.808000, -0.373704, -0.219270, -2.309009, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.014486, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020718, 12.000000, 1469.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -2.301414, -0.043049,0.036648, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.500171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 114.490318, -0.042470, 0.336892, -3.030556, -2.301414, -2.300949, -1.937691, -2.302757, 0.000000, -1.752487, -2.309009,-2.656835, -2.726400, 9.268318, 5.881061, 3.465489, 2.406490, 0.000000, -0.042470, -0.043049, -0.043053, -0.044475, 0.014474, 0.006606, 0.050311, 0.036892, 0.036648, 0.038217, 0.044351, -0.007931, 0.048391,-0.036644, 10.057624, 0.008821, 0.000685, 0.000000, -0.019339, 0.000000, -0.092599, -24.000000, 15.000000, -91.000000, -33.628000, 20.152000, -71.808000, 0.391513, -0.219270, -1.752487, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.001766, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009597, 7.000000, 1470.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -3.030556, -0.042470,0.036892, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.625171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 113.775658, -0.042681, 0.327171, -3.745216, -3.030556, -2.301414, -2.300949, -1.937691, -2.302757, -1.404661, -1.752487,-2.309009, -2.656835, 10.057624, 9.268318, 5.881061, 3.465489, 2.406490, -0.042681, -0.042470, -0.043049, -0.043053, 0.008821, 0.014474, 0.006606, 0.027171, 0.036892, 0.036648, 0.038217, -0.018654, -0.007931,0.048391, 11.596005, 0.016680, 0.096725, 0.000000, -0.018192, 0.000000, -0.087108, -37.000000, 25.000000, -89.000000, -33.628000, 20.152000, -71.808000, 0.530643, -0.288835, -1.404661, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.113118, 31.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.062654, 23.000000, 1472.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -3.745216, -0.042681,0.027171, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.750171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 113.684029, -0.042737, 0.325959, -3.836845, -3.745216, -3.030556, -2.301414, -2.300949, -1.937691, -0.848139, -1.404661,-1.752487, -2.309009, 11.596005, 10.057624, 9.268318, 5.881061, 3.465489, -0.042737, -0.042681, -0.042470, -0.043049, 0.016680, 0.008821, 0.014474, 0.025959, 0.027171, 0.036892, 0.036648, 0.078533, -0.018654,-0.007931, 12.866788, 0.014116, 0.003972, 0.000000, -0.018049, 0.000000, -0.086423, -45.000000, 8.000000, -71.000000, -33.628000, 20.152000, -71.808000, 0.252383, -0.219270, -0.848139, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.006352, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016769, 10.000000, 1473.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -3.836845, -0.042737,0.025959, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.875171, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 113.291924, -0.042095, 0.321685, -4.228951, -3.836845, -3.745216, -3.030556, -2.301414, -2.300949, 0.264904, -0.848139,-1.404661, -1.752487, 12.866788, 11.596005, 10.057624, 9.268318, 5.881061, -0.042095, -0.042737, -0.042681, -0.042470, 0.014116, 0.016680, 0.008821, 0.021685, 0.025959, 0.027171, 0.036892, -0.014077, 0.078533,-0.018654, 14.737888, 0.007713, 0.044113, 0.000000, -0.017547, 0.000000, -0.084021, -60.000000, 26.000000, -67.000000, -33.628000, 20.152000, -71.808000, 1.087165, -1.749704, 0.264904, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.051629, 20.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.028322, 14.000000, 1475.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -4.228951, -0.042095,0.021685, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 1.000170, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 113.267525, -0.042073, 0.319084, -4.253349, -4.228951, -3.836845, -3.745216, -3.030556, -2.301414, 0.821426, 0.264904,-0.848139, -1.404661, 14.737888, 12.866788, 11.596005, 10.057624, 9.268318, -0.042073, -0.042095, -0.042737, -0.042681, 0.007713, 0.014116, 0.016680, 0.019084, 0.021685, 0.025959, 0.027171, 0.026566, -0.014077,0.078533, 15.558302, 0.014541, 0.027483, 0.000000, -0.017241, 0.000000, -0.082553, -26.000000, 16.000000, -45.000000, -33.628000, 20.152000, -71.808000, 0.321948, -0.010574, 0.821426, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.033485, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027961, 14.000000, 1476.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -4.253349, -0.042073,0.019084, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 1.125170, 0.125000, 60.000000, 0.000000, 2.000000, 1.000000, 1.000000, 0.000000, 113.185677, -0.042168, 0.318119, -4.335197, -4.253349, -4.228951, -3.836845, -3.745216, -3.030556, 1.447513, 0.821426,0.264904, -0.848139, 15.558302, 14.737888, 12.866788, 11.596005, 10.057624, -0.042168, -0.042073, -0.042095, -0.042737, 0.014541, 0.007713, 0.014116, 0.018119, 0.019084, 0.021685, 0.025959, 0.010242, 0.026566,-0.014077, 15.580727, 0.014721, 0.014493, 0.000000, -0.017127, 0.000000, -0.082007, -33.000000, 23.000000, -53.000000, -33.628000, 20.152000, -71.808000, -0.651965, 0.267687, 1.447513, 0.000000, 0.000000, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.018633, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022214, 12.000000, 1476.000000, 1.056200, 1.048800, 0.996410, 0.987240, 0.000000, 0.000000, -0.309720,0.093994, 0.459650, 0.094535, 0.066323, 0.048870, 0.006641, -0.003860, -0.000258, 9.249600, -9.739200, 0.861210, -0.000000, 0.098174, 0.046960, 0.001694, 117.520874, 0.000000, 0.300000, -4.335197, -0.042168,0.018119, 0.000000, 0.000000, 0.000000, 0.000000 
