2126,70.25
2189,70.51
2251,70.56
2313,70.51
2375,70.56
2437,70.51
2499,70.51
2561,70.61
2623,70.56
2685,70.56
2747,66.84
2809,70.15
2871,70.35
2933,70.46
2995,70.46
3057,70.46
3119,70.46
3181,70.46
3243,70.51
3305,70.35
3367,70.41
3429,70.51
3491,70.41
3553,70.46
3615,70.41
3677,70.46
3739,70.46
3801,70.46
3863,70.41
3925,70.41
3987,70.46
4049,70.41
4111,70.41
4173,70.46
4235,70.41
4297,70.46
4359,70.35
4421,70.41
4483,70.41
4545,70.41
4607,70.46
4669,70.35
4731,70.41
4793,70.41
4855,70.41
4917,70.46
4979,70.35
5041,70.41
5103,70.46
5165,70.46
5227,70.35
5289,70.46
5351,70.41
5413,70.46
5475,70.41
5537,70.41
5599,70.41
5661,70.41
5723,70.41
5785,70.46
5847,70.46
5909,70.35
5971,70.41
6033,70.46
6095,70.46
6157,70.35
6219,70.35
6281,70.46
6343,70.41
6405,70.41
6467,70.35
6529,70.41
6591,70.41
6653,70.35
6715,70.35
6777,70.41
6839,70.41
6901,70.41
6963,70.41
7025,70.41
7087,70.35
7149,70.41
7211,70.35
7273,70.41
7335,70.41
7397,70.46
7459,70.41
7521,70.35
7583,70.41
7645,70.46
7707,70.41
7769,70.41
7831,70.41
7893,70.46
7955,70.41
8017,70.41
8079,70.41
8141,70.41
8203,70.41
8265,70.41
8327,70.46
8389,70.41
8451,70.41
8513,70.41
8575,70.41
8637,70.41
8699,70.46
8761,70.41
8823,70.35
8885,70.41
8947,70.46
9009,70.41
9071,70.41
9133,70.41
9195,70.41
9257,70.41
9319,70.41
9381,70.35
9443,70.46
9505,70.41
9567,70.46
9629,70.41
9691,70.35
9753,70.35
9815,70.41
9877,70.46
9939,70.41
10001,70.46
10063,70.41
10125,70.46
10187,70.41
10249,70.41
10311,70.51
10373,70.46
10435,70.46
10497,70.51
10559,70.46
10621,70.51
10683,70.46
10745,70.46
10807,70.41
10869,70.41
10931,70.41
10993,70.41
11055,70.41
11117,70.46
11179,70.41
11241,70.35
11303,70.41
11365,70.41
11427,70.46
11489,70.41
11551,70.41
11613,70.41
11675,70.41
11737,70.35
11799,70.46
11861,70.41
11923,70.46
11985,70.41
12047,70.41
12109,70.41
12171,70.41
12233,70.41
12295,70.3
12357,70.35
12419,70.41
12481,70.46
12543,70.46
12605,70.35
12667,70.41
12729,70.41
12791,70.35
12853,70.35
12915,70.46
12977,70.35
13039,70.41
13101,70.41
13163,70.46
13225,70.41
13287,70.35
13349,70.35
13411,70.41
13473,70.35
13535,70.46
13597,70.41
13659,70.46
13721,70.46
13783,70.46
13845,70.41
13907,70.41
13969,70.46
14031,70.41
14093,70.41
14155,70.41
14217,70.41
14279,70.46
14341,70.41
14403,70.35
14465,70.41
14527,70.35
14589,70.41
14651,70.35
14713,70.41
14775,70.35
14837,70.3
14899,70.35
14961,70.35
15023,70.35
15085,70.41
15147,70.3
15209,70.35
15271,70.46
15333,70.35
15395,70.41
15457,70.41
15519,70.41
15581,70.35
15643,70.41
15705,70.41
15767,70.35
15829,70.41
15891,70.41
15967,70.35
16029,70.41
16091,70.41
16153,70.35
16215,70.35
16277,70.41
16339,70.41
16401,70.41
16463,70.35
16525,70.35
16587,70.41
16649,70.41
16711,70.35
16773,70.35
16835,70.41
16897,70.41
16959,70.35
17021,70.41
17083,70.41
17145,70.41
17207,70.41
17269,70.41
17331,70.41
17393,70.35
17455,70.41
17517,70.35
17579,70.41
17641,70.35
17703,70.41
17765,70.35
17827,70.35
17889,70.35
17951,70.35
18013,70.3
18075,70.3
18137,70.35
18199,70.41
18261,70.41
18323,70.35
18385,70.35
18447,70.41
18509,70.35
18571,70.41
18633,70.41
18695,70.41
18757,70.41
18819,70.41
18881,70.41
18943,70.41
19005,70.41
19067,70.35
19129,70.41
19191,70.3
19253,70.41
19315,70.35
19377,70.41
19439,70.41
19501,70.35
19563,70.46
19625,70.41
19687,70.41
19749,70.41
19811,70.3
19873,70.41
19935,70.41
19997,70.41
20059,70.35
20121,70.41
20183,70.35
20245,70.35
20307,70.35
20369,70.35
20431,70.35
20493,70.35
20555,70.25
20617,70.41
20679,70.35
20741,70.3
20803,70.35
20865,70.35
20927,70.35
20989,70.41
21051,70.41
21113,70.35
21175,70.41
21237,70.41
21299,70.35
21361,70.41
21423,70.41
21485,70.35
21547,70.3
21609,70.35
21671,70.35
21733,70.41
21795,70.35
21857,70.3
21919,70.35
21981,70.41
22043,70.35
22105,70.3
22167,70.41
22229,70.25
22291,70.3
22353,70.35
22415,70.35
22477,70.35
22539,70.35
22601,70.41
22663,70.35
22725,70.3
22787,70.35
22849,70.35
22911,70.3
22973,70.35
23035,70.35
23097,70.3
23159,70.35
23221,70.3
23283,70.41
23345,70.35
23407,70.35
23469,70.41
23531,70.35
23593,70.35
23655,70.35
23717,70.35
23779,70.35
23841,70.41
23903,70.35
23965,70.35
24027,70.41
24089,70.35
24151,70.35
24213,70.41
24275,70.3
24337,70.3
24399,70.3
24461,70.35
24523,70.3
24585,70.41
24647,70.35
24709,70.35
24771,70.35
24833,70.3
24895,70.35
24957,70.3
25019,70.3
25081,70.3
25143,70.35
25205,70.35
25267,70.35
25329,70.3
25391,70.35
25453,70.41
25515,70.35
25577,70.35
25639,70.25
25701,70.3
25763,70.3
25825,70.3
25887,70.35
25949,70.41
26011,70.35
26073,70.35
26135,70.3
26197,70.41
26259,70.41
26321,70.35
26383,70.35
26445,70.35
26507,70.35
26569,70.3
26631,70.35
26693,70.3
26755,70.3
26817,70.35
26879,70.35
26941,70.35
27003,70.41
27065,70.35
27127,70.35
27189,70.35
27251,70.35
27313,70.41
27375,70.35
27437,70.41
27499,70.35
27561,70.46
27623,70.3
27685,70.35
27747,70.3
27809,70.3
27871,70.3
27933,70.3
27995,70.3
28057,70.35
28119,70.41
28181,70.3
28243,70.35
28305,70.35
28367,70.35
28429,70.3
28491,70.41
28553,70.41
28615,70.35
28677,70.3
28739,70.3
28801,70.3
28863,70.35
28925,70.3
28987,70.3
29049,70.35
29111,70.35
29173,70.41
29235,70.35
29306,70.35
29368,70.35
29430,70.41
29492,70.35
29554,70.35
29616,70.35
29678,70.3
29740,70.3
29802,70.35
29864,70.3
29926,70.3
29988,70.3
30050,70.3
30112,70.35
30174,70.3
30236,70.3
30298,70.35
30360,70.3
30422,70.41
30484,70.3
30546,70.35
30608,70.3
30670,70.35
30732,70.3
30794,70.35
30856,70.35
30918,70.3
30980,70.35
31042,70.25
31104,70.35
31166,70.35
31228,70.35
31290,70.35
31352,70.35
31414,70.35
31476,70.3
31538,70.35
31600,70.35
31662,70.35
31724,70.35
31786,70.3
31848,70.35
31910,70.35
31972,70.25
32034,70.3
32096,70.35
32158,70.35
32220,70.35
32282,70.35
32344,70.35
32406,70.35
32468,70.35
32530,70.3
32592,70.3
32654,70.35
32716,70.41
32778,70.41
32840,70.35
32902,70.3
32964,70.35
33026,70.3
33088,70.3
33150,70.41
33212,70.35
33274,70.3
33336,70.35
33398,70.3
33460,70.41
33522,70.35
33584,70.2
33646,70.35
33708,70.35
33770,70.35
33832,70.35
33894,70.3
33956,70.35
34018,70.35
34080,70.35
34142,70.3
34204,70.35
34266,70.35
34328,70.3
34390,70.35
34452,70.35
34514,70.35
34576,70.35
34638,70.3
34700,70.35
34762,70.3
34824,70.35
34886,70.3
34948,70.35
35010,70.35
35072,70.41
35134,70.3
35196,70.35
35258,70.35
35320,70.35
35382,70.35
35444,70.3
35506,70.35
35568,70.35
35630,70.35
35692,70.35
35754,70.35
35816,70.25
35878,70.41
35940,70.35
36002,70.35
36064,70.35
36126,70.25
36188,70.35
36250,70.35
36312,70.35
36374,70.3
36436,70.35
36498,70.3
36560,70.3
36622,70.35
36684,70.3
36746,70.35
36808,70.3
36870,70.35
36932,70.3
36994,70.35
37056,70.3
37118,70.3
37180,70.3
37242,70.3
37304,70.35
