6356, 0, -0.04
6376, 0, -0.05
6396, 0, -0.00
6416, 0, 0.00
6436, 0, 0.00
6456, 0, 0.00
6476, 0, 0.00
6496, 0, -0.05
6516, 0, 0.00
6536, 0, -0.03
6556, 0, -0.01
6576, 0, -0.03
6596, 0, -0.01
6616, 0, 0.00
6636, 0, -0.01
6656, 0, 0.01
6676, 0, 0.00
6696, 0, 0.00
6716, 0, 0.10
6736, 0, 0.08
6756, 0, 0.07
6776, 0, 0.13
6796, 0, 0.09
6816, 0, -0.01
6836, 0, 0.10
6856, 0, 0.00
6876, 0, 0.00
6896, 0, 0.12
6916, 0, 0.10
6936, 0, 0.07
6956, 0, 0.07
6976, 0, 0.00
6996, 0, -0.02
7016, 0, 0.00
7036, 0, 0.11
7056, 0, 0.09
7076, 0, 0.00
7096, 0, 0.00
7116, 0, -0.02
7136, 0, 0.08
7156, 0, 0.09
7176, 0, 0.00
7196, 0, 0.00
7216, 0, 0.00
7236, 0, 0.00
7256, 0, 0.09
7276, 0, 0.07
7296, 0, 0.00
7316, 0, 0.00
7336, 0, 0.00
7356, 5, 0.00
7376, 5, -0.02
7396, 5, 0.00
7416, 5, 0.11
7436, 5, 0.10
7456, 5, 0.08
7476, 5, 0.23
7496, 5, 0.22
7516, 5, 0.22
7536, 5, 0.42
7556, 5, 0.36
7576, 5, 0.23
7596, 5, 0.39
7616, 5, 0.23
7636, 5, 0.39
7656, 5, 0.43
7676, 5, 0.40
7696, 5, 0.36
7716, 5, 0.39
7736, 5, 0.42
7756, 5, 0.42
7776, 5, 0.48
7796, 5, 0.34
7816, 5, 0.26
7836, 5, 0.43
7856, 5, 0.51
7876, 5, 0.42
7896, 5, 0.44
7916, 5, 0.32
7936, 5, 0.38
7956, 5, 0.44
7976, 5, 0.30
7996, 5, 0.50
8016, 5, 0.41
8036, 5, 0.47
8056, 5, 0.42
8076, 5, 0.39
8096, 5, 0.32
8116, 5, 0.37
8136, 5, 0.33
8156, 5, 0.39
8176, 5, 0.33
8196, 5, 0.40
8216, 5, 0.38
8236, 5, 0.30
8256, 5, 0.26
8276, 5, 0.42
8296, 5, 0.43
8316, 5, 0.31
8336, 5, 0.32
8356, 0, 0.47
8376, 0, 0.43
8396, 0, 0.39
8416, 0, 0.17
8436, 0, 0.10
8456, 0, 0.00
8476, 0, 0.00
8496, 0, 0.00
8516, 0, 0.09
8536, 0, 0.00
8556, 0, 0.00
8576, 0, 0.17
8596, 0, 0.00
8616, 0, 0.01
8636, 0, 0.00
8656, 0, 0.00
8676, 0, 0.00
8696, 0, 0.11
8716, 0, 0.10
8736, 0, 0.00
8756, 0, 0.00
8776, 0, 0.00
8796, 0, 0.00
8816, 0, 0.00
8836, 0, 0.14
8856, 0, 0.08
8876, 0, 0.00
8896, 0, 0.07
8916, 0, 0.00
8936, 0, 0.00
8956, 0, 0.00
8976, 0, 0.07
8996, 0, 0.01
9016, 0, -0.07
9036, 0, 0.00
9056, 0, 0.00
9076, 0, -0.01
9096, 0, 0.11
9116, 0, 0.08
9136, 0, 0.00
9156, 0, 0.08
9176, 0, 0.00
9196, 0, 0.00
9216, 0, 0.00
9236, 0, -0.04
9256, 0, 0.13
9276, 0, 0.00
9296, 0, 0.18
9316, 0, 0.00
9336, 0, 0.00
9356, 10, 0.09
9376, 10, 0.08
9396, 10, 0.13
9416, 10, 0.23
9436, 10, 0.37
9456, 10, 0.74
9476, 10, 0.85
9496, 10, 1.01
9516, 10, 1.13
9536, 10, 1.23
9556, 10, 1.36
9576, 10, 1.36
9596, 10, 1.36
9616, 10, 1.44
9636, 10, 1.51
9656, 10, 1.47
9676, 10, 1.53
9696, 10, 1.58
9716, 10, 1.63
9736, 10, 1.53
9756, 10, 1.58
9776, 10, 1.57
9796, 10, 1.54
9816, 10, 1.58
9836, 10, 1.50
9856, 10, 1.57
9876, 10, 1.58
9896, 10, 1.54
9916, 10, 1.59
9936, 10, 1.49
9956, 10, 1.53
9976, 10, 1.58
9996, 10, 1.58
10016, 10, 1.52
10036, 10, 1.63
10056, 10, 1.52
10076, 10, 1.56
10096, 10, 1.57
10116, 10, 1.52
10136, 10, 1.55
10156, 10, 1.58
10176, 10, 1.53
10196, 10, 1.54
10216, 10, 1.53
10236, 10, 1.56
10256, 10, 1.62
10276, 10, 1.50
10296, 10, 1.57
10316, 10, 1.63
10336, 10, 1.61
10356, 0, 1.52
10376, 0, 1.69
10396, 0, 1.04
10416, 0, 0.56
10436, 0, 0.33
10456, 0, 0.17
10476, 0, 0.09
10496, 0, 0.00
10516, 0, 0.00
10536, 0, 0.07
10556, 0, 0.10
10576, 0, 0.00
10596, 0, 0.00
10616, 0, 0.15
10636, 0, 0.11
10656, 0, 0.00
10676, 0, 0.07
10696, 0, -0.04
10716, 0, 0.00
10736, 0, 0.00
10756, 0, 0.11
10776, 0, 0.11
10796, 0, 0.00
10816, 0, 0.07
10836, 0, 0.00
10856, 0, 0.00
10876, 0, 0.00
10896, 0, 0.10
10916, 0, 0.00
10936, 0, 0.10
10956, 0, -0.02
10976, 0, 0.00
10996, 0, 0.10
11016, 0, 0.00
11036, 0, 0.06
11056, 0, -0.02
11076, 0, 0.00
11096, 0, -0.00
11116, 0, -0.01
11136, 0, 0.01
11156, 0, -0.04
11176, 0, -0.01
11196, 0, 0.07
11216, 0, 0.08
11236, 0, 0.00
11256, 0, 0.08
11276, 0, 0.06
11296, 0, 0.07
11316, 0, 0.00
11336, 0, 0.07
11356, 15, 0.08
11376, 15, 0.07
11396, 15, 0.01
11416, 15, 0.56
11436, 15, 0.86
11456, 15, 1.38
11476, 15, 1.88
11496, 15, 2.22
11516, 15, 2.40
11536, 15, 2.62
11556, 15, 2.76
11576, 15, 2.83
11596, 15, 2.92
11616, 15, 2.98
11636, 15, 2.95
11656, 15, 3.00
11676, 15, 2.99
11696, 15, 3.04
11716, 15, 3.14
11736, 15, 3.15
11756, 15, 3.07
11776, 15, 3.11
11796, 15, 3.02
11816, 15, 3.05
11836, 15, 2.99
11856, 15, 3.15
11876, 15, 3.10
11896, 15, 2.97
11916, 15, 3.09
11936, 15, 3.13
11956, 15, 3.02
11976, 15, 3.14
11996, 15, 3.07
12016, 15, 3.13
12036, 15, 3.20
12056, 15, 3.07
12076, 15, 3.16
12096, 15, 3.18
12116, 15, 3.15
12136, 15, 3.09
12156, 15, 3.13
12176, 15, 3.18
12196, 15, 3.10
12216, 15, 3.08
12236, 15, 3.10
12256, 15, 3.13
12276, 15, 3.07
12296, 15, 3.17
12316, 15, 3.15
12336, 15, 3.20
12356, 0, 3.01
12376, 0, 3.13
12396, 0, 2.38
12416, 0, 1.18
12436, 0, 0.69
12456, 0, 0.36
12476, 0, 0.09
12496, 0, 0.00
12516, 0, 0.16
12536, 0, 0.00
12556, 0, -0.00
12576, 0, 0.00
12596, 0, 0.00
12616, 0, -0.01
12636, 0, 0.00
12656, 0, 0.00
12676, 0, -0.05
12696, 0, 0.01
12716, 0, 0.00
12736, 0, -0.02
12756, 0, -0.01
12776, 0, 0.00
12796, 0, -0.03
12816, 0, -0.09
12836, 0, 0.00
12856, 0, -0.07
12876, 0, 0.01
12896, 0, 0.07
12916, 0, 0.00
12936, 0, 0.01
12956, 0, 0.00
12976, 0, 0.09
12996, 0, 0.13
13016, 0, 0.00
13036, 0, 0.07
13056, 0, 0.00
13076, 0, 0.11
13096, 0, 0.11
13116, 0, 0.00
13136, 0, 0.08
13156, 0, 0.00
13176, 0, 0.06
13196, 0, 0.00
13216, 0, 0.00
13236, 0, 0.08
13256, 0, -0.00
13276, 0, 0.01
13296, 0, 0.10
13316, 0, 0.00
13336, 0, -0.03
13356, 20, -0.01
13376, 20, -0.00
13396, 20, 0.21
13416, 20, 0.74
13436, 20, 1.53
13456, 20, 2.68
13476, 20, 3.04
13496, 20, 3.65
13516, 20, 3.97
13536, 20, 4.13
13556, 20, 4.44
13576, 20, 4.72
13596, 20, 4.90
13616, 20, 4.91
13636, 20, 4.92
13656, 20, 4.92
13676, 20, 4.97
13696, 20, 5.11
13716, 20, 5.05
13736, 20, 5.11
13756, 20, 5.09
13776, 20, 4.93
13796, 20, 5.04
13816, 20, 5.01
13836, 20, 5.00
13856, 20, 4.90
13876, 20, 5.03
13896, 20, 4.97
13916, 20, 5.06
13936, 20, 4.98
13956, 20, 5.08
13976, 20, 4.96
13996, 20, 5.00
14016, 20, 5.03
14036, 20, 5.09
14056, 20, 5.00
14076, 20, 5.12
14096, 20, 5.10
14116, 20, 5.01
14136, 20, 5.01
14156, 20, 5.07
14176, 20, 5.03
14196, 20, 5.01
14216, 20, 5.03
14236, 20, 5.01
14256, 20, 5.08
14276, 20, 4.98
14296, 20, 5.00
14316, 20, 5.04
14336, 20, 5.01
14356, 0, 5.04
14376, 0, 4.86
14396, 0, 2.94
14416, 0, 1.97
14436, 0, 0.97
14456, 0, 0.56
14476, 0, 0.29
14496, 0, 0.14
14516, 0, 0.17
14536, 0, 0.00
14556, 0, 0.00
14576, 0, -0.01
14596, 0, 0.08
14616, 0, 0.08
14636, 0, 0.00
14656, 0, 0.13
14676, 0, 0.12
14696, 0, 0.09
14716, 0, 0.00
14736, 0, -0.01
14756, 0, -0.02
14776, 0, 0.00
14796, 0, 0.07
14816, 0, 0.10
14836, 0, 0.08
14856, 0, 0.09
14876, 0, 0.00
14896, 0, 0.00
14916, 0, 0.00
14936, 0, -0.02
14956, 0, 0.01
14976, 0, 0.00
14996, 0, 0.00
