6411, 0, 0.08
6431, 0, -0.02
6451, 0, -0.03
6471, 0, 0.00
6491, 0, -0.03
6511, 0, 0.00
6531, 0, 0.00
6551, 0, 0.00
6571, 0, -0.04
6591, 0, 0.01
6611, 0, 0.00
6631, 0, 0.08
6651, 0, 0.08
6671, 0, 0.00
6691, 0, 0.00
6711, 0, -0.05
6731, 0, 0.00
6751, 0, -0.07
6771, 0, 0.06
6791, 0, 0.09
6811, 0, 0.08
6831, 0, 0.00
6851, 0, 0.07
6871, 0, -0.01
6891, 0, -0.07
6911, 0, 0.00
6931, 0, 0.00
6951, 0, 0.08
6971, 0, 0.11
6991, 0, 0.00
7011, 0, 0.00
7031, 0, -0.02
7051, 0, 0.00
7071, 0, -0.04
7091, 0, 0.00
7111, 0, 0.11
7131, 0, 0.00
7151, 0, -0.03
7171, 0, -0.12
7191, 0, 0.00
7211, 0, -0.04
7231, 0, 0.01
7251, 0, 0.00
7271, 0, 0.00
7291, 0, -0.03
7311, 0, 0.07
7331, 0, 0.00
7351, 0, 0.01
7371, 0, -0.01
7391, 0, -0.02
7411, 5, 0.00
7431, 5, 0.00
7451, 5, 0.00
7471, 5, 0.00
7491, 5, -0.00
7511, 5, -0.05
7531, 5, -0.00
7551, 5, -0.04
7571, 5, -0.10
7591, 5, -0.05
7611, 5, -0.30
7631, 5, -0.26
7651, 5, -0.20
7671, 5, -0.11
7691, 5, -0.08
7711, 5, -0.12
7731, 5, -0.16
7751, 5, -0.13
7771, 5, -0.21
7791, 5, -0.22
7811, 5, -0.15
7831, 5, -0.23
7851, 5, -0.19
7871, 5, -0.17
7891, 5, -0.12
7911, 5, -0.22
7931, 5, -0.21
7951, 5, -0.09
7971, 5, -0.20
7991, 5, -0.14
8011, 5, -0.18
8031, 5, -0.07
8051, 5, -0.17
8071, 5, -0.22
8091, 5, -0.17
8111, 5, -0.06
8131, 5, -0.13
8151, 5, -0.23
8171, 5, -0.13
8191, 5, -0.15
8211, 5, -0.15
8231, 5, -0.20
8251, 5, -0.14
8271, 5, -0.20
8291, 5, -0.18
8311, 5, -0.25
8331, 5, -0.16
8351, 5, -0.12
8371, 5, -0.19
8391, 5, -0.19
8411, 0, -0.30
8431, 0, -0.29
8451, 0, -0.05
8471, 0, 0.00
8491, 0, 0.00
8511, 0, -0.06
8531, 0, -0.03
8551, 0, -0.03
8571, 0, 0.00
8591, 0, -0.02
8611, 0, 0.00
8631, 0, 0.00
8651, 0, -0.02
8671, 0, 0.00
8691, 0, -0.02
8711, 0, -0.02
8731, 0, -0.05
8751, 0, 0.07
8771, 0, 0.00
8791, 0, 0.00
8811, 0, 0.08
8831, 0, 0.00
8851, 0, 0.00
8871, 0, 0.00
8891, 0, 0.20
8911, 0, 0.00
8931, 0, 0.00
8951, 0, 0.14
8971, 0, 0.00
8991, 0, 0.00
9011, 0, 0.00
9031, 0, 0.11
9051, 0, 0.01
9071, 0, 0.00
9091, 0, -0.10
9111, 0, -0.05
9131, 0, 0.00
9151, 0, 0.00
9171, 0, 0.00
9191, 0, 0.00
9211, 0, -0.01
9231, 0, 0.11
9251, 0, 0.00
9271, 0, 0.11
9291, 0, -0.03
9311, 0, -0.10
